8.855128e+01 4.145710e+01 8.411312e+00 1.816763e+02 1.030239e+02 1.714265e+02
2.722052e+01 8.561775e+01 1.613010e+00 -6.599619e+02 6.387223e+01 -4.616158e+00
8.573483e+01 2.615101e+01 8.035857e+01 -1.101988e+02 3.789936e+02 -2.405694e+01
6.558304e+01 6.378606e+01 4.263857e+01 1.083163e+02 1.492661e+01 -2.660786e+00
8.964117e+01 4.185143e+01 5.473223e+01 3.272002e+02 3.286054e+02 6.299496e+02
9.422746e+01 8.988195e+01 8.305076e+01 -1.260196e+02 -3.232672e+02 -2.495999e+02
2.304153e+00 6.174103e+01 5.292628e+01 -2.783377e+02 -2.500582e+02 1.713994e+02
9.377978e+01 3.927929e+01 7.050260e+01 -2.545587e+02 1.982814e+02 -1.400668e+02
2.993783e+01 7.131548e+00 3.804004e+01 4.112694e+02 3.855122e+01 4.105596e+02
3.183616e+01 3.656409e+01 9.920919e+00 -1.293540e+02 -4.899466e+01 1.352633e+02
2.321873e+01 8.814720e+01 6.945686e+01 -1.119162e+02 1.851219e+02 2.176172e+02
2.352144e+01 8.138473e+01 3.768823e+01 -4.517123e+01 1.034095e+02 1.697394e+01
2.817576e+01 9.476221e+01 8.995088e+01 -7.705938e+01 1.644567e+02 -6.353646e+01
1.600023e-02 4.318706e+01 7.672831e+01 4.073402e+02 3.968229e+02 1.406950e+02
6.046813e+01 1.155570e+01 7.265935e+01 -2.030359e+02 3.482403e+02 -9.943516e+01
9.706583e+01 7.109194e+01 4.884090e+01 4.903952e+01 -2.325010e+02 7.548268e+01
3.086026e+01 9.456820e+01 6.014766e+01 -1.185197e+02 1.881378e+02 4.466286e+02
4.669981e+01 8.769728e+01 6.006379e+01 -2.166109e+02 -1.422255e+02 2.610293e+02
2.472344e+01 2.780182e+01 8.283185e+01 3.389743e+02 -6.089343e+02 -3.839858e+01
9.094415e+01 1.972420e+01 4.092715e+01 -1.506503e+02 -3.122778e+01 9.989791e+01
7.042972e+01 7.050208e+01 7.747101e+00 9.085738e+01 -1.818764e+02 8.607668e+01
2.170375e+01 3.533895e+00 6.721931e+01 2.050024e+02 1.099122e+02 -6.050038e+01
3.307680e+01 9.242492e+01 5.936357e+01 -7.186808e+01 9.665845e+01 3.870030e+02
4.003811e+01 2.667167e+00 3.224310e+01 -3.256069e+02 4.701378e+02 6.362561e+02
2.490430e+01 4.728416e+01 6.398270e+01 -3.932012e+02 -2.150867e+02 1.290676e+02
3.756320e+01 3.683334e+00 7.673760e+01 -2.326194e+02 -1.526987e+02 1.660074e+02
8.399896e+01 9.919656e+01 8.251232e+01 9.683028e+01 -4.144168e+02 1.039600e+02
7.587079e+01 3.447445e+01 9.443343e+01 -9.638810e+01 4.663378e+01 2.268242e+02
1.850655e+01 9.973900e+00 3.814296e+01 -5.759643e+01 -5.933852e+01 1.507677e+02
9.316806e+01 2.323786e+01 5.362557e+01 -2.582477e+02 1.098891e+02 -2.874593e+01
3.467754e+00 7.877530e+01 7.610871e+00 -4.713031e+02 5.826101e+02 -2.150048e+02
3.010950e+01 2.708311e+01 4.047266e+01 -6.749989e+01 4.519883e+01 3.843603e+02
6.700706e+01 3.369249e+01 4.384024e+01 7.390115e+00 -4.551955e+02 2.265117e+02
5.330822e+00 5.319790e+01 7.332688e+00 -3.994271e+02 2.232939e+02 9.007069e+01
2.042656e+01 5.509124e+01 9.713424e+01 -2.861303e+02 -1.277732e+02 1.453919e+02
5.621291e+01 4.243687e+01 7.263450e+01 -8.679884e+01 -2.458726e+02 2.423268e+02
4.054328e+01 2.271174e+01 2.543291e+01 -2.362430e+02 -6.041726e+01 4.830458e+02
9.012861e+01 6.260286e+01 4.244984e+01 1.267503e+02 -1.885425e+02 -1.156461e+01
2.161676e+01 6.619962e+01 3.710109e+01 -2.440153e+02 -3.973355e+01 8.806261e+01
7.266946e+01 8.354495e+01 9.672275e+00 6.614848e+01 -2.075893e+02 2.251464e+01
7.870158e+01 2.890093e+01 7.300499e+01 -3.121909e+02 -2.164792e+01 1.083085e+01
4.314733e+01 1.723040e+00 2.775959e+01 -1.902290e+02 3.582000e+02 6.169538e+02
7.191660e+01 8.246553e+01 2.623231e+01 1.020735e+01 -2.054758e+02 1.115165e+02
7.816322e+01 4.978633e+01 4.853974e+01 1.988598e+02 -1.774993e+02 -1.190245e+01
5.249126e+01 8.276563e+00 9.902533e+01 -1.529207e+02 1.932567e+02 2.665657e+02
6.682922e+01 1.166778e+01 3.232373e-01 1.081115e+02 3.276997e+02 3.640047e+02
1.453726e+01 7.376530e+01 8.613992e+00 -2.212185e+02 3.590129e+02 -1.154300e+02
3.636153e+01 3.196833e+01 5.828599e+01 -2.392736e+02 -1.265906e+02 -4.567178e+01
6.233621e+01 2.084237e+01 1.811082e+01 2.318272e+02 -1.330939e+02 4.272137e+02
9.827763e+01 1.353637e+01 4.943834e+01 -2.999068e+02 -4.680796e+01 -1.922333e+02
1.889497e+01 9.997036e+01 1.422796e+01 -6.887481e+02 1.210875e+02 -2.741421e+02
9.523520e+01 1.069887e+01 7.544345e+01 -3.587104e+02 3.697151e+02 8.769350e+01
5.422723e+01 5.478068e+01 8.530479e+01 -2.255577e+01 -1.998913e+02 8.014568e+01
9.867412e+01 7.435459e+01 7.524794e+01 -2.618529e+02 -1.582572e+02 1.065340e+02
2.997459e+01 5.335670e+01 8.173897e+01 -7.477052e+01 3.270236e+01 -8.405728e+00
8.906026e+01 1.342469e+01 3.968921e+01 -1.977051e+02 -6.946912e+01 4.549180e+01
1.729365e+00 7.630074e+00 8.457246e+01 4.115972e+02 -4.564890e+00 -1.283092e+02
5.355965e+01 3.538008e+01 2.065648e+01 9.592171e+01 -9.365817e+01 3.593052e+02
2.180342e+01 9.729082e+01 4.263773e+01 -3.829426e+02 1.741632e+02 1.017820e+02
1.202438e+01 1.400672e+00 6.901664e+01 1.672164e+02 7.504610e+01 -3.628219e+01
3.664194e+01 3.477945e+01 8.166475e+01 -9.509436e+01 -4.377245e+02 -1.426365e+02
4.521477e+01 9.310661e+01 7.476807e+01 -3.287025e+02 -1.141125e+02 1.420357e+02
3.691668e+01 2.805927e+01 4.073136e+01 -2.083854e+02 -1.527468e+02 5.478535e+02
1.982697e+01 8.283734e+00 9.140730e+01 4.525500e+02 -6.890463e+00 5.506767e+01
8.607623e+01 8.952953e+01 8.373029e+01 2.850420e+02 -3.552976e+02 -2.763456e+02
2.028061e+01 3.713507e+01 5.274096e+01 1.900159e+01 -1.770192e+02 6.248278e+02
3.679832e+01 2.914162e+01 5.637470e+01 -1.777105e+02 -1.619606e+02 2.177781e+01
7.675555e+01 2.232175e+01 6.595919e+01 -3.897068e+02 3.349255e+02 -6.685487e+01
8.089659e+01 3.792506e+01 9.522725e+01 3.381145e+01 -2.394772e+02 3.915628e+02
7.372808e+01 3.703786e+01 9.044946e+01 -1.011249e+02 -5.462146e+01 1.787169e+02
6.742755e+01 2.043653e+01 7.330347e+01 -3.782065e+02 4.853464e+02 -1.473271e+02
8.587917e+01 1.009787e+01 9.971700e+01 -1.441153e+02 2.957785e+02 3.873260e+02
3.517704e+01 3.978830e+01 7.263193e+01 -6.971503e+00 -3.067751e+02 -2.102886e+01
4.096543e+01 1.542183e+01 1.376510e+01 -1.861177e+02 -1.025602e+00 4.577880e+02
2.568765e+01 1.411168e+01 7.915697e+01 -1.314005e+00 1.244766e+02 1.012954e+02
7.223666e+01 3.274263e+01 3.445102e+01 -1.250885e+02 3.443215e+01 3.153422e+02
3.211817e+01 5.936679e+01 6.978702e+01 -2.266938e+02 -6.995991e+01 1.076960e+02
4.777782e+01 5.417896e+01 8.765281e+01 -1.396560e+02 1.224664e+00 -2.566558e+02
5.443413e+01 5.472231e+01 1.191741e+00 2.540439e+01 3.726715e+02 -8.573608e+01
2.402157e+01 3.493528e+01 1.087132e+01 -3.219831e+02 2.821235e+01 1.992692e+02
6.318867e+01 2.790241e+01 8.907034e+01 -4.240143e+02 1.491718e+02 1.477487e+02
2.122027e+01 7.406240e+01 8.427222e+01 -3.149362e+02 4.936858e+01 2.074716e+02
7.314661e+01 8.467561e+00 2.102414e+01 1.061958e+02 -1.936377e+02 3.803551e+02
7.604786e+01 8.433287e+00 9.658436e+01 -2.035234e+02 2.811189e+02 1.410154e+02
8.494132e+01 1.318203e+01 6.096965e+01 -4.007634e+02 3.402947e+02 -2.498632e+01
5.176760e+01 3.888990e+01 5.558205e+01 -1.941422e+02 -2.908299e+02 1.459855e+00
2.169035e+01 8.667760e+01 3.977084e+01 -2.191812e+02 1.596913e+02 -8.750954e+01
2.736604e+01 2.897335e+01 3.974204e+01 -1.760796e+02 -1.618992e+02 5.055770e+02
8.831728e+01 6.920856e+01 7.206631e+01 -6.111649e+01 -7.213125e+01 2.150807e+02
9.691284e+01 9.400907e+01 2.890531e+01 -1.123971e+01 -4.598308e+02 1.344526e+02
7.494373e+00 9.357980e+01 4.241052e+01 -2.746892e+02 3.296529e+02 -1.761923e+02
8.737327e+01 8.634553e+01 9.980943e+01 1.934948e+02 -4.708081e+02 1.187410e+02
2.788627e-01 2.944341e+01 4.999195e+01 1.685695e+02 -1.958636e+02 -3.187918e+01
6.944161e+01 9.022372e+01 2.130467e+01 6.083966e+01 -1.295202e+02 3.691882e+02
2.475813e+01 3.196533e+01 1.337170e+01 -2.937899e+02 -8.680285e+01 2.518408e+02
7.683875e+01 5.408486e+01 9.255927e+01 1.093526e+02 -3.835501e+02 1.723329e+02
6.272137e+01 1.728816e+01 2.302960e+00 2.243575e+02 2.525692e+02 1.673536e+02
4.540236e+01 6.544057e+01 9.658367e+00 1.148840e+02 -1.038595e+02 -8.312280e+01
9.169057e+01 2.562501e+01 8.233219e+01 -1.985100e+02 2.898480e+02 3.696270e+02
9.869839e+01 9.332095e+01 2.724916e+01 -2.004228e+02 -5.262280e+02 -1.404539e+01
9.687611e+01 5.608888e+01 5.479552e+01 -2.899569e+01 -1.981807e+02 -1.450396e+02
7.461989e+01 1.340878e+01 9.331725e+01 -2.820517e+02 3.763451e+02 1.799083e+02
4.111689e+01 8.543428e+01 2.182270e+01 -2.844601e+02 9.936307e+01 1.630785e+02
8.565989e+01 8.318177e+01 7.908868e+01 2.653764e+02 -2.794295e+02 4.573568e+02
7.890045e+01 7.244488e+01 4.033503e+01 2.061358e+02 -4.673435e+02 1.535392e+02
4.418524e+01 2.391609e+01 9.218684e+01 1.864652e+02 -2.975928e+02 -3.204352e+02
6.112256e+01 8.470864e+01 3.145008e+01 -5.618235e+01 -2.326621e+02 9.076778e+01
5.412480e+01 9.346805e+01 7.346223e+01 -3.282601e+02 3.081086e+02 5.528631e+01
1.006789e+01 5.216303e+01 5.401545e+01 -2.212988e+02 -3.217509e+02 4.285429e+02
5.939053e+01 6.836311e+01 6.387911e+01 3.439068e+01 -5.327866e+00 6.530277e+01
3.317641e+01 3.955033e+01 5.499514e+00 -1.548780e+02 5.813747e+01 6.075037e+01
1.285608e+01 9.374802e+01 2.807335e+01 -4.483838e+02 3.316631e+02 -1.791343e+02
8.212636e+01 3.817727e+01 9.226546e+01 -2.866480e+02 1.491871e+02 4.843586e+02
6.413441e+01 1.555486e+01 4.909406e+01 2.366890e+01 1.793306e+02 3.815681e+02
6.698434e+01 1.673495e+01 5.101407e+01 -1.843087e+02 5.994020e+02 2.572848e+02
6.058261e+01 3.643987e+01 7.522131e+01 -1.007304e+02 -3.230145e+02 2.574214e+02
9.891222e+01 3.293763e+01 4.253751e+01 -1.234012e+02 5.547973e+01 -2.406509e+01
6.100777e+01 3.727924e+01 1.264641e+01 1.492521e+02 4.214631e+01 3.698593e+02
9.603011e+01 5.417382e+01 6.163166e+01 -4.983743e+01 -2.400034e+02 -1.915315e+01
6.565460e+01 2.899094e+01 8.629909e+01 -3.724377e+02 -8.886066e+01 1.735177e+02
8.802814e+01 8.744124e+00 3.499109e+01 -1.050104e+02 -2.720399e+02 1.553220e+02
8.729409e+01 8.376875e+01 1.298046e+01 3.098475e+01 -3.553683e+02 1.563082e+02
1.626244e+01 8.489869e+01 9.636254e+01 2.689005e+02 4.812924e+02 3.361127e+02
5.043545e+01 4.109700e+01 5.434161e+01 -2.722109e+02 -3.342103e+02 -9.337087e+01
4.531155e+01 4.575807e+01 5.485736e+01 -4.874904e+01 -3.595154e+02 1.573504e+02
9.567941e+01 8.143463e+01 7.268123e+01 -2.227417e+02 -1.521542e+02 1.247837e+02
8.729359e+01 9.253945e+01 3.993909e+01 5.468275e+01 -4.735049e+02 3.309594e+01
9.366170e+01 5.841010e+01 1.564197e+01 -1.694359e+02 -9.683698e+01 2.693494e+02
5.837186e+01 5.378259e+01 9.877816e+00 7.544283e+01 5.854633e+01 4.720111e+01
8.150142e+01 5.084219e+01 8.976771e+00 1.457341e+02 2.478765e+02 4.754321e+02
8.894798e+01 5.267861e+00 2.661876e+01 5.112517e+01 -3.983544e+02 1.493673e+02
8.772475e+01 3.966965e+01 4.062301e+01 -1.343507e+02 1.133424e+02 2.503071e+02
9.959460e+01 4.483400e+01 9.355876e+01 -1.431808e+02 9.975938e+01 6.577266e+00
3.326870e+01 5.070940e+01 6.289693e+01 -3.117306e+02 -2.251176e+02 2.575367e+02
6.881250e+01 2.300893e+01 6.877776e+01 -2.645520e+01 4.727181e+01 5.185667e+01
8.470484e+01 2.951260e+01 8.960944e+01 -4.395036e+02 2.142994e+02 1.572831e+02
1.813421e+01 1.519218e+01 7.917065e+01 3.921369e+02 1.593754e+02 -1.398916e+00
1.847289e+01 4.616354e+00 3.181374e+01 -2.820212e+02 4.961696e+02 5.985446e+02
4.165947e+01 1.125805e+01 3.445813e+01 -3.419687e+02 -3.151084e+01 5.947586e+02
3.554698e+01 6.759068e-01 5.013856e+01 -2.720178e+02 3.096618e+02 1.318109e+02
7.968433e+01 1.088908e+01 3.526884e+01 2.446094e+01 -1.076367e+02 2.355757e+02
5.108810e+01 1.464949e+01 2.534356e+01 -6.893290e+01 9.919953e+01 4.661537e+02
2.431027e+01 3.081050e+01 7.982595e+00 -1.785118e+02 1.128749e+02 3.142903e+02
7.029325e+01 7.299186e+01 4.944664e+01 -1.440122e+02 -2.621324e+02 8.317970e+01
3.772343e+01 1.922554e+01 7.583527e+01 -2.121066e+02 -2.137020e+02 5.634232e+01
5.758680e+01 1.511844e+01 9.780305e+01 -1.981777e+02 3.099314e+02 2.216110e+02
3.777108e+01 9.748333e+01 7.926769e+01 -6.131926e+02 8.416352e+01 -1.677987e+02
5.240491e+00 9.130939e+01 9.379321e+01 2.297708e+02 5.057737e+02 -3.066120e+01
2.489300e+01 7.940897e+01 7.529467e-01 -6.023155e+02 1.430113e+02 -1.708241e+02
8.022783e+01 3.131715e+01 7.160875e+01 -2.545762e+02 -1.926718e+01 2.222625e+01
2.635439e+01 3.227136e+01 9.615863e+01 1.533210e+01 -2.510830e+02 -1.903639e+02
9.132271e+01 8.313943e+01 9.840639e+01 -4.103662e+02 -1.025909e+02 2.741219e+02
9.081937e+01 4.616381e+01 5.460405e+01 2.804998e+02 -6.392778e+02 -4.482594e+01
6.543539e+01 2.734405e+01 4.437337e+01 4.788647e+01 -1.397010e+02 2.506991e+02
8.165730e+01 3.350456e+01 9.559071e+01 -3.412032e+02 2.653487e+02 2.324509e+02
4.181065e+01 3.833326e+01 7.012742e+01 -1.761707e+02 -2.337121e+02 5.062203e+01
3.907105e+01 9.228089e+01 5.504550e+01 -2.843541e+02 7.238869e+01 2.156559e+02
9.627761e+00 9.967924e+01 9.739034e+01 2.542215e+02 -5.689939e+02 4.538343e+02
1.233152e+01 9.513585e+01 9.466064e+01 8.300243e+01 7.259496e+02 4.223376e+02
1.902808e+01 8.631994e+01 7.413681e+00 -6.327925e+02 1.192038e+02 4.105207e+01
5.333764e+01 7.749051e+00 4.050436e+01 -2.063474e+02 1.544768e+01 3.873373e+02
9.796489e+01 2.767760e+01 5.297780e-02 3.058406e+02 -3.808675e+01 1.981523e+02
9.476519e+01 9.122793e+01 5.275683e+01 -2.139262e+02 -2.024548e+02 9.358260e+01
4.641891e+01 5.946868e+00 4.053500e+01 -5.489569e+02 5.964681e+02 2.814883e+02
4.257272e+00 3.837722e+01 5.260631e+01 -8.043562e+00 2.965801e+01 4.246605e+01
3.850214e+01 3.668648e+01 7.102122e+01 -2.159488e+02 -1.890964e+02 1.359976e+02
8.280235e+01 3.986047e+01 3.268232e+01 -2.347973e+02 2.276745e+02 3.527593e+02
7.437222e+01 4.893780e+01 1.541703e+01 7.993244e+00 1.719255e+02 3.447409e+02
6.677945e+01 3.218817e+01 4.610402e+01 -9.669186e+01 -5.629836e+02 -1.152653e+02
9.461943e+01 1.077412e+01 7.485512e+01 -3.146365e+02 3.597471e+02 1.611242e+02
5.678180e+01 5.512574e+01 1.002615e+01 1.247541e+02 2.965335e+01 6.011410e+01
4.136482e+01 3.020373e+01 8.546381e+01 1.434363e+01 -3.557612e+02 9.326936e+00
5.384611e+01 8.735818e+01 6.855864e+01 -2.758233e+02 -2.137841e+01 1.608210e+02
9.044494e+01 4.680607e+01 4.938004e+01 2.224313e+01 -5.942390e+01 1.118766e+02
7.853258e+01 2.392254e+01 4.281327e+01 -3.756260e+02 -2.116075e+02 8.538940e+01
6.793952e+01 3.927918e+01 3.271859e+01 2.456182e+02 -1.658776e+02 4.910874e+02
2.288263e+01 6.678233e+01 5.849061e+00 -3.455742e+02 2.506450e+02 -6.304487e+01
2.321376e+01 7.491571e+01 8.131637e+01 -2.959702e+02 8.180084e+01 1.597587e+02
9.626466e+01 8.390156e+01 4.470856e+01 -2.557055e+01 -1.017547e+02 -1.710742e+02
5.137793e+01 1.031693e+01 7.861502e+01 -2.120216e+02 2.979281e+01 8.944042e+01
2.660598e+01 9.525787e+01 9.439830e+01 -3.684013e+02 -1.275240e+02 -2.401361e+02
7.691542e+01 9.833939e+01 6.838641e+01 4.074089e+01 -1.206934e+02 8.226235e+01
8.667633e+01 2.161147e+01 7.207017e+01 -4.372776e+02 3.806522e+02 1.453687e+02
8.248374e+01 7.136154e+01 4.681199e+01 5.780522e+01 -2.283020e+02 -1.806027e+02
6.544912e+01 4.497753e+01 2.166090e+01 8.782714e+01 2.003566e+02 2.969609e+02
6.789923e+01 4.802147e+01 9.997939e+01 3.280669e+02 -1.725992e+02 -7.786887e+01
4.162665e+01 3.762327e+01 5.779746e+01 -1.153006e+02 -2.794005e+02 1.307172e+02
2.328227e+01 2.444456e+01 8.830470e+01 2.026981e+02 -3.469751e+02 -3.145050e+02
9.226187e+01 3.032000e+01 3.018677e+01 1.091577e+02 3.610374e+01 3.145044e+02
6.449541e+01 1.529362e+01 1.265601e+01 1.207146e+02 1.850405e+02 4.441595e+02
7.767868e+01 6.336081e+01 3.555472e+01 -3.496307e+02 -3.280571e+02 1.566589e+02
7.198663e+01 9.861308e+00 4.410711e+01 -9.373529e+01 1.208866e+02 5.049250e+01
1.895607e+01 9.002335e+01 9.870524e+01 2.849339e+02 -2.883098e+02 -7.190232e+02
8.800047e+01 5.629511e+01 8.771482e+01 1.146586e+02 -4.480749e+02 1.792557e+02
7.825174e+01 3.340331e+01 9.366712e+01 -2.324756e+02 8.506394e+01 2.778334e+02
5.760451e+01 2.122156e+01 7.273434e+01 -2.796240e+01 1.309279e+02 -3.848256e+00
4.776803e+01 1.977727e+01 7.733113e+01 1.716944e+01 6.309151e+01 9.489477e+01
1.312506e+01 5.548973e+01 7.324196e+01 4.687768e+01 -3.439936e+01 1.123538e+02
1.459803e+01 9.700211e+01 1.199823e+01 -6.112180e+02 1.693384e+02 -3.698424e+02
8.469625e+01 4.902116e+01 1.699616e+01 -2.296898e+01 1.100578e+02 1.925420e+02
9.745725e+00 1.796526e+00 6.793075e+01 2.810011e+02 2.914785e+01 -1.364662e+02
9.483761e+01 8.889107e+01 6.414023e+01 1.233883e+02 -7.396036e+01 1.324590e+02
7.468140e+01 4.996052e+01 8.217600e+01 -5.866915e+01 -2.913330e+02 3.607737e+02
9.791159e+01 3.893169e+01 5.886145e+01 -6.151514e+02 2.882177e+02 -1.769496e+02
1.601660e+01 2.420011e+01 1.170200e+01 -1.707501e+02 1.033358e+02 4.931722e+02
9.078655e+01 1.411147e+01 5.522222e+01 -1.153911e+02 1.104265e+02 1.056004e+01
2.206053e+01 5.112542e+01 5.986314e+01 -2.612400e+02 -3.987185e+02 2.376659e+02
1.085215e+01 5.122603e+01 5.372601e+01 -7.364716e+01 -9.497495e+01 2.065989e+02
3.547680e+01 3.649009e+01 6.193190e+01 -2.084108e+02 -3.254048e+02 1.128735e+02
7.085822e+01 1.223196e+00 1.004486e+01 3.526332e+02 3.047389e+02 4.324353e+02
3.412661e-01 3.142703e+01 7.851936e+01 6.186545e+02 1.369135e+02 -2.877140e+02
6.639028e+01 4.687326e+01 2.553996e+01 3.239313e+02 -1.048165e+02 5.850714e+01
4.698259e+01 6.809914e+01 5.072566e+00 -4.395409e+01 -2.361500e+02 -5.351040e+01
8.913961e+01 4.610786e+01 9.322984e+01 -1.245820e+02 -1.941528e+02 3.726383e+02
6.068870e+00 6.026734e+01 5.324874e+01 -2.917282e+02 -2.949196e+02 3.883110e+01
8.614452e+01 6.159357e+01 7.107739e+01 1.095639e+02 -2.009399e+01 1.575980e+02
1.860660e+01 8.481606e+01 3.794028e+01 -2.939380e+02 1.793925e+02 1.159160e+02
6.903456e+01 2.484965e+01 8.272513e+01 -3.646076e+02 3.997687e+02 3.677559e+01
5.222132e+01 6.754924e+01 3.527551e+01 -2.460147e+01 -6.754418e+00 1.258255e+02
4.968889e+01 2.757850e+01 5.272622e+01 1.395716e+02 -4.915016e+02 1.006335e+02
1.479697e+01 4.846424e+01 5.880240e+01 -9.124109e+00 4.488388e+01 -1.330339e+01
4.982564e+01 8.218739e+01 6.392517e+01 -2.726253e+02 -5.006207e+01 9.444782e+01
7.211519e+01 2.628194e+01 9.688089e+01 -2.042544e+02 2.563124e+02 3.136026e+02
8.739185e+01 3.687154e+01 3.628685e+01 -8.070198e+01 1.688683e+02 4.051425e+02
6.476188e+01 3.588205e+01 3.437186e+01 4.373596e+02 8.882792e+00 2.146506e+02
3.953027e+01 3.876118e+01 6.697413e+01 -2.534183e+02 -1.572891e+02 1.101533e+02
7.581649e+01 1.367529e+01 6.836096e+01 -2.739546e+02 3.359502e+02 -7.888880e+01
6.497405e+01 3.669963e+01 1.591205e+01 3.000589e+01 -3.803002e+01 3.874432e+02
8.641189e+01 1.625594e+01 1.118418e+01 1.974155e+02 -4.018766e+02 2.640884e+01
8.217433e+01 1.325818e+01 2.271745e+01 7.427947e+01 -2.308470e+02 1.499565e+02
3.250021e+01 5.494902e+01 3.605272e+01 -7.764703e+01 -1.711487e+02 2.571636e+02
8.862617e+01 1.010095e+01 8.907148e+01 -2.301238e+02 4.483325e+02 1.302084e+02
3.571586e+01 1.462538e+00 2.776127e+01 -1.253825e+02 4.003859e+02 7.764111e+02
7.462220e+01 4.674747e+01 1.685513e+01 -1.122407e+02 1.828651e+02 3.786892e+02
9.135558e+01 2.652382e+01 2.823038e+01 9.048587e+00 -1.454254e+01 2.663932e+02
9.029185e+01 4.865403e+01 4.925802e+01 9.157902e+01 -4.676723e+02 -6.782207e+01
8.393047e+01 4.159167e+01 4.130319e+01 2.385259e+01 -1.382330e+01 5.725538e+02
